Conf,CNo.,ION,CION,SOL
60, 103, 3, 1, 11
60, 104, 1, 2, 2
60, 105, 1, 0, 7
60, 106, 1, 0, 1
60, 107, 1, 0, 10
60, 108, 1, 0, 7
60, 109, 1, 0, 10
60, 110, 4, 3, 15
60, 111, 1, 0, 8
60, 112, 1, 0, 1
60, 113, 1, 0, 0
60, 114, 2, 0, 6
60, 115, 1, 1, 7
60, 116, 1, 0, 8
60, 117, 2, 0, 17
60, 118, 2, 0, 8
60, 119, 1, 0, 3
60, 120, 2, 0, 17
60, 121, 1, 0, 10
60, 122, 1, 0, 12
60, 123, 1, 1, 8
60, 124, 2, 2, 6
60, 125, 1, 0, 3
60, 126, 1, 1, 8
60, 127, 1, 0, 1
60, 128, 1, 1, 9
60, 129, 2, 1, 6
60, 130, 1, 0, 6
60, 131, 1, 1, 8
60, 132, 1, 1, 10
60, 133, 1, 1, 7
60, 134, 1, 0, 7
60, 135, 1, 1, 5
60, 136, 1, 0, 7
60, 137, 1, 1, 8
60, 138, 1, 2, 2
60, 139, 1, 0, 9
60, 140, 1, 0, 7
60, 141, 1, 0, 9
60, 142, 1, 1, 7
60, 143, 1, 1, 6
60, 144, 1, 0, 7
60, 145, 2, 0, 18
60, 146, 1, 0, 9
60, 147, 1, 1, 8
60, 148, 1, 1, 8
60, 149, 1, 0, 9
60, 150, 1, 0, 10
60, 151, 1, 0, 6
60, 152, 1, 1, 3
60, 153, 2, 0, 12
60, 154, 1, 1, 7
60, 155, 1, 0, 8
60, 156, 1, 0, 10
60, 157, 1, 0, 0
60, 158, 1, 0, 11
60, 159, 1, 0, 3
60, 160, 1, 0, 10
60, 161, 1, 0, 11
60, 162, 1, 0, 9
60, 163, 2, 2, 14
60, 164, 1, 0, 9
60, 165, 1, 1, 6
60, 166, 1, 1, 8
60, 167, 1, 1, 4
60, 168, 1, 0, 3
60, 169, 3, 0, 15
60, 170, 1, 1, 9
60, 171, 1, 0, 7
60, 172, 2, 0, 16
60, 173, 1, 0, 2
60, 174, 1, 1, 9
60, 175, 1, 0, 8
60, 176, 1, 0, 5
60, 177, 1, 1, 1
60, 178, 1, 0, 7
60, 179, 1, 0, 4
60, 180, 1, 1, 8
60, 181, 1, 1, 1
60, 182, 1, 0, 8
60, 183, 1, 2, 3
60, 184, 1, 0, 8
60, 185, 1, 0, 9
60, 186, 1, 0, 5
60, 187, 1, 0, 11
60, 188, 1, 1, 4
60, 189, 1, 1, 2
60, 190, 1, 1, 7
60, 191, 1, 1, 9
60, 192, 1, 0, 8
60, 193, 1, 0, 11
60, 194, 1, 0, 7
60, 195, 1, 0, 7
60, 196, 1, 1, 5
60, 197, 1, 0, 11
60, 198, 1, 1, 4
60, 199, 1, 0, 8
60, 200, 2, 0, 9
60, 201, 1, 0, 8
60, 202, 1, 0, 8
60, 203, 1, 0, 6
60, 204, 1, 1, 2
60, 205, 1, 0, 8
60, 206, 1, 0, 5
60, 207, 1, 0, 10
60, 208, 1, 0, 4
60, 209, 1, 0, 1
60, 210, 1, 0, 9
60, 211, 1, 0, 4
60, 212, 1, 2, 2
60, 213, 1, 0, 7
60, 214, 1, 1, 9
60, 215, 1, 0, 9
60, 216, 1, 0, 4
60, 217, 1, 0, 4
60, 218, 1, 0, 3
60, 219, 1, 1, 4
61, 0, 1266, 1081, 4157
61, 1, 3, 2, 19
61, 2, 3, 3, 9
61, 3, 3, 2, 21
61, 4, 2, 2, 7
61, 5, 2, 0, 12
61, 6, 1, 0, 11
61, 7, 4, 1, 24
61, 8, 1, 0, 7
61, 9, 1, 0, 9
61, 10, 1, 1, 5
61, 11, 1, 0, 9
61, 12, 1, 1, 8
61, 13, 1, 1, 7
61, 14, 3, 2, 21
61, 15, 1, 1, 6
61, 16, 10, 4, 33
61, 17, 6, 2, 27
61, 18, 3, 0, 7
61, 19, 9, 4, 37
61, 20, 1, 0, 5
61, 21, 1, 0, 5
61, 22, 4, 3, 24
61, 23, 2, 0, 15
61, 24, 3, 1, 21
61, 25, 2, 1, 14
61, 26, 1, 0, 1
61, 27, 1, 1, 3
61, 28, 2, 2, 14
61, 29, 1, 0, 9
61, 30, 3, 2, 16
61, 31, 4, 1, 29
61, 32, 1, 1, 9
61, 33, 2, 0, 9
61, 34, 1, 1, 4
61, 35, 1, 0, 3
61, 36, 2, 2, 12
61, 37, 1, 0, 8
61, 38, 2, 0, 17
61, 39, 8, 5, 42
61, 40, 1, 0, 11
61, 41, 3, 1, 21
61, 42, 3, 5, 7
61, 43, 6, 1, 39
61, 44, 3, 2, 18
61, 45, 2, 1, 14
61, 46, 2, 0, 14
61, 47, 1, 0, 11
61, 48, 5, 5, 27
61, 49, 1, 0, 6
61, 50, 1, 1, 5
61, 51, 1, 0, 4
61, 52, 1, 1, 9
61, 53, 3, 0, 20
61, 54, 5, 1, 34
61, 55, 3, 1, 21
61, 56, 1, 0, 5
61, 57, 4, 6, 18
61, 58, 1, 0, 5
61, 59, 18, 13, 67
61, 60, 4, 1, 29
61, 61, 1, 0, 9
61, 62, 1, 0, 10
61, 63, 1, 2, 0
61, 64, 2, 0, 15
61, 65, 1, 0, 5
61, 66, 2, 0, 12
61, 67, 1, 0, 3
61, 68, 1, 0, 8
61, 69, 6, 1, 30
61, 70, 1, 0, 4
61, 71, 1, 0, 8
61, 72, 1, 1, 9
61, 73, 7, 3, 29
61, 74, 5, 1, 18
61, 75, 1, 0, 6
61, 76, 3, 2, 21
61, 77, 2, 0, 8
61, 78, 2, 1, 9
61, 79, 1, 0, 4
61, 80, 1, 0, 5
61, 81, 2, 0, 3
61, 82, 1, 1, 8
61, 83, 1, 0, 2
61, 84, 1, 0, 8
61, 85, 3, 2, 12
61, 86, 1, 1, 1
61, 87, 1, 0, 9
61, 88, 1, 0, 9
61, 89, 1, 1, 4
61, 90, 2, 1, 7
61, 91, 5, 4, 27
61, 92, 1, 0, 7
61, 93, 1, 1, 5
61, 94, 2, 1, 3
61, 95, 2, 1, 13
61, 96, 1, 1, 3
61, 97, 2, 1, 12
61, 98, 1, 0, 9
61, 99, 1, 0, 7
61, 100, 2, 2, 16
61, 101, 1, 0, 7
61, 102, 1, 0, 8
61, 103, 1, 0, 5
61, 104, 1, 0, 8
61, 105, 4, 1, 16
61, 106, 1, 0, 11
61, 107, 2, 0, 13
61, 108, 3, 1, 10
61, 109, 1, 0, 9
61, 110, 1, 0, 8
61, 111, 1, 0, 2
61, 112, 1, 0, 9
61, 113, 2, 1, 14
61, 114, 4, 3, 14
61, 115, 1, 0, 9
61, 116, 1, 0, 0
61, 117, 2, 0, 6
61, 118, 1, 2, 8
61, 119, 1, 1, 6
61, 120, 2, 0, 15
61, 121, 2, 0, 16
61, 122, 3, 1, 8
61, 123, 2, 1, 8
61, 124, 1, 0, 10
61, 125, 1, 0, 8
61, 126, 1, 0, 10
61, 127, 1, 0, 8
61, 128, 2, 1, 5
61, 129, 2, 1, 12
61, 130, 1, 2, 4
61, 131, 1, 0, 4
61, 132, 1, 1, 1
61, 133, 2, 1, 16
61, 134, 1, 3, 0
61, 135, 1, 1, 7
61, 136, 1, 0, 6
61, 137, 1, 1, 7
61, 138, 2, 0, 9
61, 139, 1, 1, 8
61, 140, 1, 1, 5
61, 141, 1, 0, 5
61, 142, 1, 0, 7
61, 143, 1, 0, 4
61, 144, 1, 0, 9
61, 145, 1, 1, 3
61, 146, 1, 0, 11
61, 147, 2, 1, 5
61, 148, 2, 2, 6
61, 149, 1, 0, 8
61, 150, 4, 1, 19
61, 151, 1, 0, 8
61, 152, 1, 0, 10
61, 153, 2, 0, 19
61, 154, 2, 0, 19
61, 155, 1, 0, 6
61, 156, 1, 0, 10
61, 157, 1, 0, 9
61, 158, 1, 1, 3
61, 159, 1, 0, 9
61, 160, 1, 0, 1
61, 161, 1, 1, 5
61, 162, 2, 0, 10
61, 163, 1, 0, 10
61, 164, 1, 1, 6
61, 165, 1, 1, 9
61, 166, 1, 0, 0
61, 167, 1, 0, 10
61, 168, 1, 0, 3
61, 169, 1, 0, 8
61, 170, 1, 0, 10
61, 171, 1, 0, 10
61, 172, 1, 0, 8
61, 173, 2, 1, 12
61, 174, 1, 0, 8
61, 175, 1, 0, 8
61, 176, 2, 1, 15
61, 177, 1, 1, 7
61, 178, 1, 0, 7
61, 179, 1, 1, 10
61, 180, 1, 0, 7
61, 181, 2, 1, 14
61, 182, 1, 0, 3
61, 183, 1, 1, 11
61, 184, 1, 0, 9
61, 185, 1, 0, 10
61, 186, 1, 0, 5
61, 187, 1, 0, 7
61, 188, 1, 1, 8
61, 189, 1, 0, 7
61, 190, 1, 1, 6
61, 191, 1, 0, 9
61, 192, 1, 2, 2
61, 193, 1, 0, 9
61, 194, 1, 1, 5
61, 195, 1, 1, 5
61, 196, 1, 0, 9
61, 197, 1, 0, 10
61, 198, 1, 0, 7
61, 199, 1, 0, 10
61, 200, 1, 0, 8
61, 201, 1, 0, 9
61, 202, 1, 0, 8
61, 203, 1, 1, 6
61, 204, 1, 0, 11
61, 205, 1, 1, 3
61, 206, 1, 0, 8
61, 207, 1, 0, 8
61, 208, 1, 1, 7
61, 209, 1, 0, 3
61, 210, 1, 0, 7
61, 211, 1, 1, 6
61, 212, 1, 0, 5
61, 213, 1, 0, 8
61, 214, 2, 0, 15
61, 215, 1, 1, 9
61, 216, 1, 0, 0
61, 217, 1, 1, 3
61, 218, 1, 0, 7
61, 219, 1, 0, 5
61, 220, 2, 1, 10
61, 221, 1, 0, 10
61, 222, 1, 0, 3
61, 223, 1, 0, 1
61, 224, 1, 0, 9
62, 0, 1250, 1089, 4096
62, 1, 4, 3, 23
62, 2, 3, 3, 11
62, 3, 16, 7, 65
62, 4, 4, 1, 29
62, 5, 21, 17, 85
62, 6, 8, 3, 41
62, 7, 3, 2, 19
62, 8, 2, 2, 12
62, 9, 1, 1, 9
62, 10, 1, 1, 4
62, 11, 1, 0, 11
62, 12, 1, 1, 6
62, 13, 1, 0, 8
62, 14, 7, 3, 40
62, 15, 1, 1, 4
62, 16, 8, 4, 28
62, 17, 5, 1, 22
62, 18, 1, 0, 6
62, 19, 10, 5, 49
62, 20, 1, 1, 5
62, 21, 4, 3, 24
62, 22, 3, 0, 24
62, 23, 1, 0, 7
62, 24, 1, 0, 1
62, 25, 3, 0, 17
62, 26, 1, 0, 8
62, 27, 1, 1, 3
62, 28, 1, 1, 5
62, 29, 1, 0, 11
62, 30, 3, 3, 20
62, 31, 3, 2, 18
62, 32, 1, 1, 2
62, 33, 5, 3, 33
62, 34, 1, 0, 10
62, 35, 1, 1, 4
62, 36, 2, 0, 14
62, 37, 3, 0, 18
62, 38, 1, 0, 10
62, 39, 2, 0, 17
62, 40, 10, 6, 48
62, 41, 1, 0, 9
62, 42, 3, 2, 19
62, 43, 9, 6, 36
62, 44, 1, 1, 8
62, 45, 1, 0, 9
62, 46, 2, 0, 11
62, 47, 1, 0, 10
62, 48, 2, 0, 10
62, 49, 1, 0, 2
62, 50, 1, 1, 4
62, 51, 5, 0, 34
62, 52, 2, 0, 17
62, 53, 2, 1, 8
62, 54, 1, 1, 6
62, 55, 3, 1, 18
62, 56, 7, 5, 29
62, 57, 1, 0, 5
62, 58, 5, 1, 33
62, 59, 1, 1, 10
62, 60, 1, 1, 6
62, 61, 13, 7, 48
62, 62, 1, 0, 9
62, 63, 1, 0, 4
62, 64, 2, 1, 7
62, 65, 1, 0, 4
62, 66, 1, 1, 5
62, 67, 1, 0, 8
62, 68, 2, 0, 5
62, 69, 1, 0, 4
62, 70, 1, 0, 8
62, 71, 1, 0, 11
62, 72, 1, 1, 8
62, 73, 3, 1, 21
62, 74, 2, 0, 10
62, 75, 2, 1, 10
62, 76, 2, 0, 6
62, 77, 2, 0, 14
62, 78, 1, 0, 7
62, 79, 1, 1, 1
62, 80, 1, 0, 10
62, 81, 1, 2, 0
62, 82, 1, 0, 8
62, 83, 1, 0, 2
62, 84, 1, 0, 4
62, 85, 1, 0, 7
62, 86, 1, 2, 7
62, 87, 1, 0, 9
62, 88, 5, 2, 19
62, 89, 1, 2, 5
62, 90, 1, 1, 8
62, 91, 1, 1, 3
62, 92, 1, 0, 2
62, 93, 2, 1, 11
62, 94, 1, 0, 9
62, 95, 3, 3, 19
62, 96, 1, 0, 7
62, 97, 1, 0, 6
62, 98, 1, 1, 10
62, 99, 1, 0, 7
62, 100, 4, 1, 14
62, 101, 1, 0, 10
62, 102, 2, 0, 13
62, 103, 1, 0, 6
62, 104, 1, 0, 7
62, 105, 1, 0, 10
62, 106, 1, 0, 9
62, 107, 2, 0, 12
62, 108, 2, 0, 10
62, 109, 1, 0, 7
62, 110, 1, 0, 2
62, 111, 1, 0, 0
62, 112, 1, 1, 6
62, 113, 1, 0, 7
62, 114, 2, 1, 14
62, 115, 2, 0, 16
62, 116, 1, 0, 9
62, 117, 3, 1, 12
62, 118, 1, 0, 11
62, 119, 1, 1, 1
62, 120, 1, 1, 7
62, 121, 2, 1, 7
62, 122, 1, 0, 9
62, 123, 2, 3, 6
62, 124, 1, 0, 1
62, 125, 1, 1, 7
62, 126, 1, 2, 6
62, 127, 1, 1, 8
62, 128, 1, 0, 2
62, 129, 1, 1, 8
62, 130, 2, 0, 7
62, 131, 1, 0, 7
62, 132, 1, 0, 9
62, 133, 1, 0, 6
62, 134, 1, 1, 6
62, 135, 1, 0, 4
62, 136, 1, 0, 5
62, 137, 1, 0, 10
62, 138, 1, 1, 2
62, 139, 1, 0, 8
62, 140, 5, 3, 28
62, 141, 1, 2, 0
62, 142, 1, 0, 8
62, 143, 1, 1, 4
62, 144, 1, 1, 7
62, 145, 2, 1, 7
62, 146, 1, 0, 11
62, 147, 1, 0, 10
62, 148, 1, 0, 9
62, 149, 2, 0, 19
62, 150, 2, 0, 19
62, 151, 1, 0, 11
62, 152, 1, 0, 8
62, 153, 1, 0, 2
62, 154, 1, 1, 5
62, 155, 1, 0, 7
62, 156, 1, 0, 1
62, 157, 1, 0, 1
62, 158, 1, 0, 7
62, 159, 1, 1, 6
62, 160, 1, 0, 10
62, 161, 1, 0, 10
62, 162, 1, 0, 9
62, 163, 3, 1, 11
62, 164, 1, 0, 10
62, 165, 1, 0, 10
62, 166, 1, 1, 7
62, 167, 1, 1, 10
62, 168, 1, 1, 6
62, 169, 2, 1, 14
62, 170, 1, 0, 7
62, 171, 1, 0, 7
62, 172, 1, 1, 6
62, 173, 2, 0, 17
62, 174, 1, 0, 2
62, 175, 1, 1, 9
62, 176, 1, 0, 9
62, 177, 1, 0, 9
62, 178, 1, 0, 5
62, 179, 1, 1, 1
62, 180, 1, 1, 8
62, 181, 1, 1, 5
62, 182, 1, 0, 10
62, 183, 1, 0, 9
62, 184, 1, 1, 3
62, 185, 1, 0, 6
62, 186, 1, 0, 4
62, 187, 1, 0, 8
62, 188, 1, 1, 6
62, 189, 1, 0, 1
62, 190, 1, 0, 10
62, 191, 1, 1, 8
62, 192, 1, 0, 10
62, 193, 1, 0, 9
62, 194, 1, 0, 8
62, 195, 1, 1, 7
62, 196, 1, 0, 10
62, 197, 1, 0, 6
62, 198, 1, 0, 9
62, 199, 1, 1, 3
62, 200, 1, 0, 8
62, 201, 1, 1, 7
62, 202, 1, 0, 0
62, 203, 1, 0, 9
62, 204, 1, 0, 6
62, 205, 1, 0, 6
62, 206, 1, 0, 1
62, 207, 1, 0, 9
62, 208, 1, 0, 10
62, 209, 1, 0, 7
62, 210, 1, 1, 9
62, 211, 1, 0, 6
62, 212, 1, 0, 1
62, 213, 1, 1, 8
62, 214, 1, 0, 3
62, 215, 1, 0, 9
62, 216, 1, 0, 6
62, 217, 1, 2, 2
62, 218, 1, 0, 9
62, 219, 2, 0, 11
62, 220, 1, 0, 6
62, 221, 1, 0, 2
62, 222, 1, 0, 7
62, 223, 1, 0, 3
62, 224, 1, 0, 3
62, 225, 1, 0, 9
63, 0, 1309, 1103, 4363
63, 1, 5, 5, 31
63, 2, 3, 3, 12
63, 3, 7, 3, 45
63, 4, 5, 3, 31
63, 5, 1, 0, 9
63, 6, 7, 6, 27
63, 7, 1, 1, 9
63, 8, 1, 1, 8
63, 9, 1, 0, 11
63, 10, 1, 1, 6
63, 11, 1, 1, 6
63, 12, 5, 0, 26
63, 13, 1, 1, 3
63, 14, 11, 7, 50
63, 15, 4, 1, 17
63, 16, 1, 0, 9
63, 17, 5, 1, 32
63, 18, 2, 0, 16
63, 19, 3, 0, 21
63, 20, 2, 2, 13
63, 21, 1, 0, 10
63, 22, 3, 2, 17
63, 23, 2, 3, 12
63, 24, 1, 0, 9
63, 25, 1, 0, 11
63, 26, 2, 0, 18
63, 27, 10, 5, 54
63, 28, 1, 2, 7
63, 29, 4, 1, 28
63, 30, 1, 1, 8
63, 31, 2, 1, 14
63, 32, 1, 0, 10
63, 33, 1, 2, 5
63, 34, 3, 0, 23
63, 35, 1, 1, 5
63, 36, 1, 0, 12
63, 37, 1, 0, 9
63, 38, 1, 1, 6
63, 39, 1, 1, 5
63, 40, 5, 0, 38
63, 41, 1, 0, 10
63, 42, 2, 1, 5
63, 43, 2, 0, 13
63, 44, 7, 5, 35
63, 45, 5, 7, 16
63, 46, 4, 3, 24
63, 47, 1, 1, 9
63, 48, 2, 1, 9
63, 49, 3, 0, 17
63, 50, 2, 1, 6
63, 51, 2, 0, 10
63, 52, 8, 5, 32
63, 53, 1, 0, 4
63, 54, 1, 0, 10
63, 55, 1, 0, 6
63, 56, 1, 0, 10
63, 57, 2, 1, 10
63, 58, 2, 1, 15
63, 59, 3, 1, 20
63, 60, 2, 0, 8
63, 61, 2, 1, 7
63, 62, 2, 0, 16
63, 63, 1, 0, 3
63, 64, 1, 0, 2
63, 65, 3, 1, 17
63, 66, 1, 0, 9
63, 67, 1, 0, 9
63, 68, 3, 1, 12
63, 69, 1, 1, 5
63, 70, 1, 1, 4
63, 71, 1, 0, 9
63, 72, 7, 2, 27
63, 73, 1, 0, 7
63, 74, 5, 3, 19
63, 75, 1, 1, 3
63, 76, 2, 3, 12
63, 77, 1, 0, 2
63, 78, 1, 0, 10
63, 79, 5, 1, 33
63, 80, 1, 0, 9
63, 81, 1, 0, 11
63, 82, 1, 0, 8
63, 83, 4, 1, 15
63, 84, 1, 0, 11
63, 85, 2, 2, 8
63, 86, 1, 0, 9
63, 87, 1, 1, 7
63, 88, 1, 0, 4
63, 89, 1, 0, 8
63, 90, 1, 0, 8
63, 91, 1, 1, 9
63, 92, 3, 1, 21
63, 93, 2, 0, 6
63, 94, 1, 0, 8
63, 95, 1, 0, 0
63, 96, 3, 0, 13
63, 97, 1, 1, 7
63, 98, 1, 0, 11
63, 99, 7, 4, 25
63, 100, 2, 1, 16
63, 101, 1, 0, 10
63, 102, 8, 2, 24
63, 103, 1, 0, 10
63, 104, 1, 1, 2
63, 105, 1, 0, 7
63, 106, 1, 0, 7
63, 107, 1, 0, 10
63, 108, 1, 0, 9
63, 109, 1, 0, 8
63, 110, 1, 1, 7
63, 111, 1, 1, 9
63, 112, 1, 0, 2
63, 113, 1, 0, 8
63, 114, 1, 0, 11
63, 115, 1, 0, 6
63, 116, 2, 1, 7
63, 117, 1, 1, 8
63, 118, 1, 0, 9
63, 119, 1, 1, 8
63, 120, 1, 0, 10
63, 121, 2, 0, 13
63, 122, 1, 0, 5
63, 123, 2, 0, 9
63, 124, 1, 1, 7
63, 125, 1, 0, 5
63, 126, 1, 0, 2
63, 127, 1, 1, 9
63, 128, 1, 0, 5
63, 129, 1, 1, 6
63, 130, 1, 1, 6
63, 131, 1, 0, 9
63, 132, 1, 0, 8
63, 133, 1, 0, 3
63, 134, 1, 0, 4
63, 135, 1, 0, 7
63, 136, 1, 0, 8
63, 137, 2, 1, 9
63, 138, 1, 1, 11
63, 139, 1, 1, 1
63, 140, 1, 0, 9
63, 141, 1, 0, 7
63, 142, 1, 0, 9
63, 143, 1, 0, 12
63, 144, 1, 0, 11
63, 145, 1, 1, 1
63, 146, 2, 0, 13
63, 147, 2, 1, 12
63, 148, 2, 1, 13
63, 149, 1, 0, 7
63, 150, 1, 0, 9
63, 151, 2, 0, 15
63, 152, 1, 0, 0
63, 153, 2, 1, 3
63, 154, 1, 0, 6
63, 155, 1, 1, 3
63, 156, 1, 0, 11
63, 157, 1, 0, 8
63, 158, 1, 0, 8
63, 159, 1, 0, 5
63, 160, 1, 1, 6
63, 161, 1, 0, 8
63, 162, 1, 0, 9
63, 163, 1, 0, 8
63, 164, 1, 0, 8
63, 165, 1, 0, 8
63, 166, 1, 0, 7
63, 167, 1, 1, 7
63, 168, 1, 0, 3
63, 169, 1, 0, 10
63, 170, 1, 0, 10
63, 171, 1, 0, 10
63, 172, 1, 1, 8
63, 173, 1, 0, 7
63, 174, 1, 0, 10
63, 175, 1, 0, 9
63, 176, 1, 1, 6
63, 177, 1, 0, 3
63, 178, 1, 0, 7
63, 179, 1, 0, 8
63, 180, 1, 1, 6
63, 181, 1, 1, 4
63, 182, 1, 0, 10
63, 183, 2, 0, 15
63, 184, 1, 0, 10
63, 185, 1, 0, 0
63, 186, 1, 0, 1
63, 187, 1, 1, 5
63, 188, 1, 0, 6
63, 189, 1, 0, 2
63, 190, 1, 3, 3
63, 191, 1, 0, 5
63, 192, 1, 0, 5
63, 193, 1, 0, 8
63, 194, 2, 0, 12
63, 195, 1, 0, 2
63, 196, 1, 0, 5
63, 197, 1, 1, 0
63, 198, 1, 0, 7
64, 0, 1300, 1084, 4302
64, 1, 5, 4, 31
64, 2, 3, 2, 9
64, 3, 16, 8, 72
64, 4, 5, 1, 35
64, 5, 5, 3, 40
64, 6, 1, 0, 7
64, 7, 1, 0, 8
64, 8, 1, 0, 8
64, 9, 1, 0, 10
64, 10, 1, 1, 9
64, 11, 9, 5, 57
64, 12, 6, 5, 38
64, 13, 1, 1, 2
64, 14, 5, 2, 14
64, 15, 4, 2, 17
64, 16, 8, 4, 33
64, 17, 1, 1, 8
64, 18, 2, 0, 19
64, 19, 2, 1, 11
64, 20, 1, 0, 6
64, 21, 2, 2, 16
64, 22, 11, 8, 46
64, 23, 1, 0, 9
64, 24, 18, 12, 88
64, 25, 1, 2, 4
64, 26, 2, 0, 11
64, 27, 1, 0, 8
64, 28, 1, 0, 4
64, 29, 3, 1, 16
64, 30, 2, 0, 12
64, 31, 2, 0, 14
64, 32, 1, 1, 8
64, 33, 7, 6, 27
64, 34, 3, 1, 17
64, 35, 2, 1, 12
64, 36, 1, 0, 10
64, 37, 1, 1, 6
64, 38, 4, 0, 22
64, 39, 1, 0, 7
64, 40, 1, 0, 4
64, 41, 1, 2, 5
64, 42, 2, 1, 12
64, 43, 4, 1, 26
64, 44, 2, 0, 18
64, 45, 2, 0, 7
64, 46, 1, 1, 1
64, 47, 2, 0, 12
64, 48, 1, 0, 3
64, 49, 6, 4, 40
64, 50, 1, 1, 8
64, 51, 2, 0, 16
64, 52, 1, 0, 7
64, 53, 3, 0, 22
64, 54, 2, 3, 7
64, 55, 1, 0, 2
64, 56, 1, 0, 9
64, 57, 1, 0, 5
64, 58, 1, 0, 11
64, 59, 2, 1, 0
64, 60, 1, 0, 6
64, 61, 1, 0, 7
64, 62, 1, 0, 10
64, 63, 1, 2, 1
64, 64, 1, 2, 7
64, 65, 3, 2, 18
64, 66, 4, 2, 21
64, 67, 2, 0, 12
64, 68, 2, 1, 10
64, 69, 1, 1, 5
64, 70, 2, 1, 17
64, 71, 1, 0, 10
64, 72, 1, 2, 0
64, 73, 1, 1, 9
64, 74, 1, 1, 7
64, 75, 2, 1, 9
64, 76, 1, 1, 10
64, 77, 1, 0, 4
64, 78, 1, 0, 11
64, 79, 2, 1, 12
64, 80, 1, 1, 3
64, 81, 1, 1, 1
64, 82, 1, 0, 9
64, 83, 1, 1, 5
64, 84, 1, 1, 4
64, 85, 1, 1, 8
64, 86, 1, 0, 7
64, 87, 2, 0, 12
64, 88, 1, 0, 10
64, 89, 1, 0, 11
64, 90, 5, 1, 31
64, 91, 1, 0, 8
64, 92, 1, 1, 8
64, 93, 3, 4, 16
64, 94, 1, 0, 8
64, 95, 2, 0, 6
64, 96, 1, 1, 7
64, 97, 1, 0, 6
64, 98, 1, 1, 10
64, 99, 1, 0, 6
64, 100, 1, 0, 7
64, 101, 3, 1, 19
64, 102, 1, 0, 7
64, 103, 1, 0, 10
64, 104, 1, 1, 4
64, 105, 1, 0, 9
64, 106, 1, 0, 1
64, 107, 1, 0, 12
64, 108, 1, 0, 6
64, 109, 2, 0, 8
64, 110, 1, 0, 11
64, 111, 1, 0, 9
64, 112, 1, 1, 2
64, 113, 1, 0, 9
64, 114, 4, 2, 11
64, 115, 1, 0, 6
64, 116, 1, 0, 8
64, 117, 2, 1, 18
64, 118, 1, 0, 8
64, 119, 1, 1, 10
64, 120, 1, 0, 8
64, 121, 1, 0, 5
64, 122, 1, 1, 8
64, 123, 1, 0, 8
64, 124, 1, 0, 9
64, 125, 3, 1, 13
64, 126, 1, 0, 5
64, 127, 1, 2, 3
64, 128, 1, 1, 6
64, 129, 2, 0, 10
64, 130, 1, 0, 9
64, 131, 1, 0, 9
64, 132, 1, 1, 8
64, 133, 1, 0, 10
64, 134, 1, 0, 8
64, 135, 1, 0, 9
64, 136, 1, 0, 5
64, 137, 1, 0, 5
64, 138, 1, 0, 6
64, 139, 1, 1, 6
64, 140, 1, 1, 8
64, 141, 1, 0, 3
64, 142, 2, 1, 13
64, 143, 1, 0, 10
64, 144, 1, 1, 6
64, 145, 1, 1, 8
64, 146, 1, 0, 10
64, 147, 1, 0, 7
64, 148, 1, 0, 2
64, 149, 1, 0, 10
64, 150, 1, 0, 11
64, 151, 1, 0, 9
64, 152, 2, 0, 16
64, 153, 2, 1, 15
64, 154, 1, 0, 2
64, 155, 2, 1, 10
64, 156, 1, 0, 2
64, 157, 2, 1, 14
64, 158, 2, 0, 4
64, 159, 1, 0, 7
64, 160, 1, 0, 12
64, 161, 1, 0, 8
64, 162, 1, 0, 8
64, 163, 1, 0, 2
64, 164, 1, 0, 9
64, 165, 1, 0, 10
64, 166, 1, 0, 10
64, 167, 1, 0, 9
64, 168, 1, 0, 7
64, 169, 1, 0, 1
64, 170, 1, 0, 6
64, 171, 1, 0, 5
64, 172, 1, 0, 12
64, 173, 1, 1, 10
64, 174, 1, 0, 7
64, 175, 2, 0, 13
64, 176, 1, 0, 6
64, 177, 1, 0, 3
64, 178, 1, 0, 7
64, 179, 1, 0, 10
64, 180, 1, 0, 10
64, 181, 1, 0, 10
64, 182, 1, 0, 5
64, 183, 1, 1, 7
64, 184, 1, 0, 8
64, 185, 1, 0, 7
64, 186, 1, 0, 8
64, 187, 1, 0, 9
64, 188, 1, 0, 4
64, 189, 1, 0, 8
64, 190, 1, 1, 8
64, 191, 1, 0, 6
64, 192, 1, 0, 12
64, 193, 2, 1, 12
64, 194, 1, 0, 4
64, 195, 1, 1, 3
64, 196, 1, 0, 7
64, 197, 1, 0, 3
64, 198, 1, 0, 2
64, 199, 1, 0, 8
64, 200, 1, 0, 4
64, 201, 1, 0, 7
64, 202, 1, 2, 3
64, 203, 1, 1, 0
64, 204, 2, 0, 10
64, 205, 1, 0, 5
64, 206, 1, 0, 5
64, 207, 1, 0, 9
65, 0, 1294, 1092, 4280
65, 1, 1, 0, 9
65, 2, 3, 2, 11
65, 3, 1, 0, 10
65, 4, 3, 1, 24
65, 5, 4, 3, 28
65, 6, 1, 0, 8
65, 7, 3, 1, 17
65, 8, 1, 0, 10
65, 9, 1, 0, 4
65, 10, 1, 0, 8
65, 11, 1, 0, 9
65, 12, 1, 0, 11
65, 13, 1, 1, 6
65, 14, 1, 0, 2
65, 15, 1, 0, 7
65, 16, 1, 1, 10
65, 17, 1, 0, 9
65, 18, 1, 0, 9
65, 19, 14, 12, 61
65, 20, 2, 1, 13
65, 21, 2, 1, 14
