Conf,CNo.,ION,CION,SOL,R3,R4,R5,R6,R7,R8,R9
189, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 116, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 117, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 118, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 119, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 120, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 121, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 122, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 123, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 124, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 125, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 126, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 127, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 128, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 129, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 130, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 131, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 132, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 133, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 134, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 135, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 136, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 137, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 138, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 139, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 140, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 141, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 142, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 143, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 144, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 145, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 146, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 147, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 148, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 150, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 151, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 152, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 153, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 154, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 156, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 157, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 158, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 159, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 160, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 161, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 163, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 164, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 165, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 166, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 167, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 168, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 169, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 170, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 171, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 172, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 173, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 174, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 175, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 176, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 177, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 178, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 179, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 180, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 181, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 182, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 183, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 184, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 185, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 186, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 187, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 188, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 189, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 190, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 191, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 192, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 193, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 194, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 195, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 0, 1282, 0, 0, 0, 12, 8, 11, 8, 9, 0
190, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 17, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 21, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 23, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 28, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 30, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 32, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 33, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 34, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 35, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 36, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 37, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 38, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 39, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 40, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 41, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 42, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 43, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 44, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 46, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 47, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 49, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 51, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 52, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 53, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 54, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 55, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 56, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 57, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 58, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 59, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 60, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 61, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 62, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 63, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 64, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 65, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 66, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 67, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 69, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 70, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 71, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 73, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 74, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 75, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 76, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 77, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 78, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 79, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 81, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 83, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 84, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 85, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 87, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 88, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 89, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 90, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 91, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 92, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 93, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 94, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 95, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 96, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 97, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 99, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 100, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 105, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 107, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 115, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 116, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 117, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 118, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 119, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 120, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 121, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 122, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 123, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 124, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 125, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 126, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 127, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 128, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 129, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 130, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 131, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 132, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 133, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 134, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 135, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 136, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 137, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 138, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 139, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 140, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 141, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 142, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 143, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 144, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 145, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 146, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 147, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 148, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 150, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 151, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 152, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 153, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 154, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 156, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 157, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 158, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 159, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 160, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 161, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 162, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 163, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 164, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 165, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 166, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 167, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 168, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 169, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 170, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 171, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 172, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 173, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 174, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 175, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 176, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 177, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 178, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 179, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 180, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 181, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 182, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 183, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 184, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 185, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 186, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 187, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 188, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 189, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 190, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 191, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 192, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 193, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 194, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 195, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 196, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 197, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 198, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 199, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 200, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 201, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 1, 1270, 0, 0, 0, 14, 5, 8, 5, 11, 0
191, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 18, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 23, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 30, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 32, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 33, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 34, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 35, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 36, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 37, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 38, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 39, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 40, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 41, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 42, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 43, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 44, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 48, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 49, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 51, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 52, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 53, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 54, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 55, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 56, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 57, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 58, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 59, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 60, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 61, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 63, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 64, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 65, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 66, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 67, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 69, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 70, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 71, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 72, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 73, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 74, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 75, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 76, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 77, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 78, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 79, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 81, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 83, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 84, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 85, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 88, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 89, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 90, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 91, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 92, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 93, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 94, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 95, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 96, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 97, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 99, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 101, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 104, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 106, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
